0, 28.799243332767322, 0.1
1, 28.799240216087505, 0.1
2, 28.799237073654822, 0.1
3, 28.799233905148988, 0.1
4, 28.79923071024441, 0.1
5, 28.79922748861001, 0.1
6, 28.799224239909197, 0.1
7, 28.799220963799698, 0.1
8, 28.79921765993342, 0.1
9, 28.799214327956385, 0.1
10, 28.799210967508564, 0.1
11, 28.79920757822375, 0.1
12, 28.799204159729438, 0.1
13, 28.79920071164669, 0.1
14, 28.799197233589982, 0.1
15, 28.799193725167065, 0.1
16, 28.799190185978816, 0.1
17, 28.799186615619103, 0.1
18, 28.799183013674604, 0.1
19, 28.79917937972468, 0.1
20, 28.799175713341175, 0.1
21, 28.799172014088274, 0.1
22, 28.799168281522327, 0.1
23, 28.799164515191663, 0.1
24, 28.799160714636418, 0.1
25, 28.799156879388338, 0.1
26, 28.799153008970602, 0.1
27, 28.799149102897594, 0.1
28, 28.79914516067478, 0.1
29, 28.79914118179836, 0.1
30, 28.799137165755187, 0.1
31, 28.7991331120225, 0.1
32, 28.79912902006767, 0.1
33, 28.799124889348008, 0.1
34, 28.79912071931049, 0.1
35, 28.79911650939155, 0.1
36, 28.799112259016802, 0.1
37, 28.799107967600765, 0.1
38, 28.799103634546643, 0.1
39, 28.799099259245992, 0.1
40, 28.79909484107849, 0.1
41, 28.799090379411577, 0.1
42, 28.799085873600262, 0.1
43, 28.799081322986677, 0.1
44, 28.79907672689986, 0.1
45, 28.7990720846554, 0.1
46, 28.799067395555056, 0.1
47, 28.7990626588865, 0.1
48, 28.79905787392282, 0.1
49, 28.79905303992232, 0.1
50, 28.799048156127963, 0.1
51, 28.79904322176714, 0.1
52, 28.799038236051103, 0.1
53, 28.799033198174694, 0.1
54, 28.799028107315802, 0.1
55, 28.799022962635004, 0.1
56, 28.799017763275, 0.1
57, 28.799012508360274, 0.1
58, 28.799007196996467, 0.1
59, 28.799001828269958, 0.1
60, 28.79899640124734, 0.1
61, 28.798990914974823, 0.1
62, 28.798985368477723, 0.1
63, 28.798979760759888, 0.1
64, 28.798974090803075, 0.1
65, 28.798968357566345, 0.1
66, 28.79896255998547, 0.1
67, 28.7989566969722, 0.1
68, 28.79895076741364, 0.1
69, 28.79894477017154, 0.1
70, 28.798938704081536, 0.1
71, 28.798932567952463, 0.1
72, 28.798926360565503, 0.1
73, 28.79892008067344, 0.1
74, 28.798913726999785, 0.1
75, 28.798907298237932, 0.1
76, 28.798900793050286, 0.1
77, 28.79889421006728, 0.1
78, 28.79888754788651, 0.1
79, 28.798880805071622, 0.1
80, 28.798873980151395, 0.1
81, 28.798867071618602, 0.1
82, 28.798860077928925, 0.1
83, 28.798852997499818, 0.1
84, 28.798845828709332, 0.1
85, 28.79883856989481, 0.1
86, 28.798831219351708, 0.1
87, 28.798823775332163, 0.1
88, 28.7988162360437, 0.1
89, 28.79880859964773, 0.1
90, 28.798800864258098, 0.1
91, 28.798793027939528, 0.1
92, 28.798785088706, 0.1
93, 28.798777044519138, 0.1
94, 28.798768893286347, 0.1
95, 28.798760632859135, 0.1
96, 28.798752261031154, 0.1
97, 28.79874377553628, 0.1
98, 28.79873517404657, 0.1
99, 28.798726454170083, 0.1
100, 28.79871761344878, 0.1
101, 28.79870864935614, 0.1
102, 28.79869955929475, 0.1
103, 28.7986903405939, 0.1
104, 28.798680990506856, 0.1
105, 28.798671506208255, 0.1
106, 28.798661884791162, 0.1
107, 28.798652123264198, 0.1
108, 28.798642218548412, 0.1
109, 28.798632167474075, 0.1
110, 28.798621966777265, 0.1
111, 28.798611613096398, 0.1
112, 28.798601102968554, 0.1
113, 28.798590432825545, 0.1
114, 28.798579598990024, 0.1
115, 28.798568597671178, 0.1
116, 28.79855742496034, 0.1
117, 28.798546076826433, 0.1
118, 28.798534549111054, 0.1
119, 28.79852283752349, 0.1
120, 28.798510937635367, 0.1
121, 28.798498844875134, 0.1
122, 28.79848655452218, 0.1
123, 28.798474061700787, 0.1
124, 28.798461361373626, 0.1
125, 28.79844844833507, 0.1
126, 28.798435317204103, 0.1
127, 28.798421962416853, 0.1
128, 28.79840837821881, 0.1
129, 28.798394558656565, 0.1
130, 28.798380497569134, 0.1
131, 28.798366188578893, 0.1
132, 28.798351625081928, 0.1
133, 28.79833680023797, 0.1
134, 28.79832170695964, 0.1
135, 28.798306337901344, 0.1
136, 28.798290685447306, 0.1
137, 28.79827474169906, 0.1
138, 28.798258498462268, 0.1
139, 28.798241947232682, 0.1
140, 28.79822507918146, 0.1
141, 28.798207885139462, 0.1
142, 28.79819035558072, 0.1
143, 28.798172480604997, 0.1
144, 28.798154249919154, 0.1
145, 28.798135652817567, 0.1
146, 28.798116678161215, 0.1
147, 28.79809731435557, 0.1
148, 28.79807754932713, 0.1
149, 28.79805737049837, 0.1
150, 28.7980367647613, 0.1
151, 28.798015718449165, 0.1
152, 28.797994217306403, 0.1
153, 28.797972246456595, 0.1
154, 28.79794979036844, 0.1
155, 28.797926832819208, 0.1
156, 28.797903356855997, 0.1
157, 28.797879344754172, 0.1
158, 28.797854777973036, 0.1
159, 28.797829637108368, 0.1
160, 28.79780390184159, 0.1
161, 28.797777550885378, 0.1
162, 28.797750561925287, 0.1
163, 28.797722911557138, 0.1
164, 28.79769457521974, 0.1
165, 28.797665527122604, 0.1
166, 28.797635740168204, 0.1
167, 28.797605185868157, 0.1
168, 28.797573834253008, 0.1
169, 28.797541653774825, 0.1
170, 28.797508611202055, 0.1
171, 28.79747467150584, 0.1
172, 28.79743979773704, 0.1
173, 28.797403950893013, 0.1
174, 28.79736708977312, 0.1
