0, 0.2446524064171123, 0.07019246679576323, 0.4448, 0.0017281660079956054
1, 0.538235294117647, 0.06031943419400383, 0.7248, 0.0014207987785339355
2, 0.7090909090909091, 0.05489160953996016, 0.8488, 0.001303568172454834
3, 0.8232620320855615, 0.05147230574153961, 0.8864, 0.0012664566040039064
4, 0.8462566844919787, 0.05061753902205809, 0.8528, 0.0012905454635620116
5, 0.8754010695187165, 0.04967353806138676, 0.9096, 0.0012454464912414552
6, 0.8933155080213904, 0.049115252845427566, 0.9112, 0.0012445876121520995
7, 0.8989304812834225, 0.04890695695571083, 0.836, 0.0012998873710632324
8, 0.8973262032085562, 0.04893848714344004, 0.8816, 0.0012669519424438477
9, 0.895187165775401, 0.04898265224089597, 0.888, 0.001258896541595459
10, 0.9058823529411765, 0.04868914080176124, 0.9216, 0.001233936595916748
11, 0.9141711229946524, 0.04841582979110473, 0.9176, 0.0012358706474304198
12, 0.924331550802139, 0.04813670353455977, 0.8864, 0.0012625295639038085
13, 0.9002673796791444, 0.04881741691400661, 0.9184, 0.0012362587928771973
14, 0.9296791443850267, 0.047918981664321, 0.9208, 0.0012340421676635743
15, 0.9237967914438503, 0.04809020244501491, 0.9024, 0.0012498741149902343
16, 0.9224598930481284, 0.04811085194827401, 0.8648, 0.0012796963691711425
17, 0.9270053475935829, 0.047985864418713164, 0.9264, 0.001229180335998535
18, 0.9334224598930482, 0.047824279860379224, 0.9272, 0.0012286293983459473
19, 0.9315508021390374, 0.0478533686801074, 0.916, 0.0012378125190734863
20, 0.9310160427807487, 0.04788868608959218, 0.8968, 0.00125137300491333
21, 0.9336898395721925, 0.04779413250040881, 0.9304, 0.001226528549194336
22, 0.9451871657754011, 0.047439746200082136, 0.908, 0.001243543815612793
23, 0.9414438502673796, 0.04756408888388445, 0.9256, 0.001228947639465332
24, 0.9379679144385027, 0.047637249282337125, 0.9272, 0.0012278834342956543
25, 0.9403743315508022, 0.04756097449338372, 0.8928, 0.001257663345336914
26, 0.9457219251336898, 0.04742000689481032, 0.936, 0.0012211641311645509
27, 0.9497326203208556, 0.04728541629199676, 0.9256, 0.0012304012298583985
28, 0.9478609625668449, 0.047342494401064784, 0.936, 0.0012204227447509765
29, 0.9489304812834225, 0.0473210137795637, 0.9424, 0.0012160073280334473
30, 0.9390374331550803, 0.04760804166768324, 0.9296, 0.001227490234375
31, 0.9537433155080214, 0.04716833584448871, 0.9416, 0.0012160213470458984
32, 0.9331550802139037, 0.047781306919567085, 0.9432, 0.001214777374267578
33, 0.9622994652406417, 0.04689480270293945, 0.9488, 0.001212352466583252
34, 0.9628342245989305, 0.0468935866725636, 0.9392, 0.0012176003456115722
35, 0.9633689839572193, 0.046864357255996865, 0.9352, 0.0012202759742736817
36, 0.9580213903743315, 0.047029416127638383, 0.9336, 0.0012221091270446778
37, 0.9205882352941176, 0.04818447088812762, 0.9392, 0.0012172598838806152
38, 0.9494652406417112, 0.04729181751210422, 0.86, 0.0012816337585449219
39, 0.9593582887700535, 0.04699537722184696, 0.94, 0.001215139675140381
40, 0.953475935828877, 0.047170403296934726, 0.8864, 0.0012598180770874024
41, 0.9582887700534759, 0.047014393079727095, 0.9392, 0.0012166778564453124
42, 0.9684491978609626, 0.046696460916396766, 0.9464, 0.0012136305809020997
43, 0.9697860962566844, 0.04664198654220703, 0.9328, 0.001223521614074707
44, 0.956951871657754, 0.047041487661912476, 0.9304, 0.0012233909606933595
45, 0.961764705882353, 0.0468994976683734, 0.9248, 0.0012292500495910644
46, 0.9401069518716577, 0.047581610258887796, 0.9288, 0.001225020217895508
47, 0.9580213903743315, 0.04701625752576532, 0.9448, 0.001213330078125
48, 0.9660427807486631, 0.04675560456546233, 0.9408, 0.0012177992820739745
49, 0.9582887700534759, 0.047029080971039555, 0.904, 0.0012465950965881347
